Index,BasePrice,Name,Count,TotalTrades,,,Region,,,,,,,,,,,
9291,7300,Soft Omelet,35,,,,,,,,,,,,,,,
9306,960,Star Anise Tea,4268,,,,,,,,,,,,,,,
9308,14100,Coconut Pasta,32933,,,,,,,,,,,,,,,
9406,24200,Lizard Kebab,7842,,,,,,,,,,,,,,,
9408,16400,Borscht,0,,,,,,,,,,,,,,,
9442,10700,Thick Meat Stew,209,,,,,,,,,,,,,,,
9457,266000,Chewy Steamed Whale Meat,8,,,,,,,,,,,,,,,
9472,13300,Sweet and Sour Prawn Salad,76,,,,,,,,,,,,,,,
9491,38500,Spicy Skewered Llama Cheese Melt,0,,,,,,,,,,,,,,,
9606,95000,Special Calpheon Meal,30,,,,,,,,,,,,,,,
9608,117000,Special Mediah Meal,25746,,,,,,,,,,,,,,,
9691,346000,Seafood Cron Meal,11924,,,,,,,,,,,,,,,
9693,451000,Exquisite Cron Meal,3675,,,,,,,,,,,,,,,
9203,26000,Cheese Gratin,22152,,,,,,,,,,,,,,,
9210,383,High-Quality Carrot Juice,16563,,,,,,,,,,,,,,,
9217,1420,Pistachio Fried Rice,231726,,,,,,,,,,,,,,,
9260,19900,Soft Bread,0,,,,,,,,,,,,,,,
9296,53000,Healthy Sute Tea,6406,,,,,,,,,,,,,,,
9303,30900,Spicy Teff Sandwich,4,,,,,,,,,,,,,,,
9310,11000,Chilled Coconut Cocktail,7520,,,,,,,,,,,,,,,
9403,6950,Fried Bird,13339,,,,,,,,,,,,,,,
9410,6550,Desert Dumpling,0,,,,,,,,,,,,,,,
9446,1600,Special Seafood Mushroom Salad,46,,,,,,,,,,,,,,,
9453,23100,Chewy Desert Dumpling,65,,,,,,,,,,,,,,,
9460,48000,Fresh Hunter's Salad,0,,,,,,,,,,,,,,,
9496,30700,Savory Steak,0,,,,,,,,,,,,,,,
9603,27500,Serendia Meal,31683,,,,,,,,,,,,,,,
9610,95500,Special Valencia Meal,92720,,,,,,,,,,,,,,,
9209,17000,Assorted Side Dishes,4166,,,,,,,,,,,,,,,
9218,32000,Teff Sandwich,21878,,,,,,,,,,,,,,,
9277,49000,Smooth Milk Tea,0,,,,,,,,,,,,,,,
9286,21300,Moist Milk Bread,0,,,,,,,,,,,,,,,
9311,35400,Sweet Coconut Pasta,13673,,,,,,,,,,,,,,,
9413,4470,Seafood Pasta,22782,,,,,,,,,,,,,,,
9418,1460,Fish Soup,1248,,,,,,,,,,,,,,,
9443,63500,High-Quality Meat Sandwich,0,,,,,,,,,,,,,,,
9452,29700,Fragrant Borscht,0,,,,,,,,,,,,,,,
9477,56000,Butter-Roasted Lobster,0,,,,,,,,,,,,,,,
9486,27200,Ghormeh Sabzi,0,,,,,,,,,,,,,,,
9219,4710,Date Palm Wine,63909,,,,,,,,,,,,,,,
9262,1400,Exotic Herbal Wine,5882,,,,,,,,,,,,,,,
9276,31500,Refined Oatmeal,0,,,,,,,,,,,,,,,
9287,20000,Sweet Fruit Pie,8264,,,,,,,,,,,,,,,
9301,7100,Sweet Fig Pie,811,,,,,,,,,,,,,,,
9326,54000,Blood Red Delotia Pudding,20609,,,,,,,,,,,,,,,
9412,720,Pickled Fish,2192,,,,,,,,,,,,,,,
9419,1530,Seafood Mushroom Salad,4374,,,,,,,,,,,,,,,
9437,8050,Divine Fried Bird,0,,,,,,,,,,,,,,,
9462,40500,Crispy Grilled Scorpion,0,,,,,,,,,,,,,,,
9476,44800,Aromatic Pan-Fried Oyster,1670,,,,,,,,,,,,,,,
9480,112000,Big Hard-Boiled Shellfish,0,,,,,,,,,,,,,,,
9487,35500,Thick Ghormeh Sabzi,0,,,,,,,,,,,,,,,
9637,32800,Special Drieghanese Meal,86,,,,,,,,,,,,,,,
6394,80000,Chowder,0,,,,,,,,,,,,,,,
9202,2940,Pickled Vegetables,34367,,,,,,,,,,,,,,,
9204,7100,Aloe Yogurt,4,,,,,,,,,,,,,,,
9259,6000,Fruit Pudding,85,,,,,,,,,,,,,,,
9261,17500,Oatmeal,0,,,,,,,,,,,,,,,
9268,15000,Cheese Pie,0,,,,,,,,,,,,,,,
9295,1510,Tangy Honey Wine,3914,,,,,,,,,,,,,,,
9302,2440,Savory Pistachio Fried Rice,0,,,,,,,,,,,,,,,
9304,4720,Mild Date Palm Wine,25353,,,,,,,,,,,,,,,
9338,13500,High-Quality Frank Sandwich,0,,,,,,,,,,,,,,,
9402,3270,Boiled Bird Eggs,0,,,,,,,,,,,,,,,
9404,30700,Meat Croquette,0,,,,,,,,,,,,,,,
9438,51000,Crispy Meat Croquette,39358,,,,,,,,,,,,,,,
9461,27000,Grilled Scorpion,0,,,,,,,,,,,,,,,
9495,1180,Thick Five-Grain Chicken Porridge,0,,,,,,,,,,,,,,,
9602,74500,Special Balenos Meal,57607,,,,,,,,,,,,,,,
9604,84000,Special Serendia Meal,7369,,,,,,,,,,,,,,,
9638,38600,O'dyllita Meal,65466,,,,,,,,,,,,,,,
9201,2290,Fruit Wine,1178,,,,,,,,,,,,,,,
9269,2810,Omelet,360,,,,,,,,,,,,,,,
9294,4810,Sweet Aloe Cookie,614,,,,,,,,,,,,,,,
9312,17700,Crispy Coconut Fried Fish,1118,,,,,,,,,,,,,,,
9319,38200,Savory Stir-Fried Bracken,0,,,,,,,,,,,,,,,
9337,9250,Frank Sandwich,0,,,,,,,,,,,,,,,
9401,17200,Steak,0,,,,,,,,,,,,,,,
9426,25500,Stir-Fried Meat,5,,,,,,,,,,,,,,,
9430,31100,Juicy Steak,0,,,,,,,,,,,,,,,
9444,38200,Spaghetti alla Bolognese,0,,,,,,,,,,,,,,,
9451,59500,Lean Lizard Kebab,3327,,,,,,,,,,,,,,,
9455,65500,Steamed Whale Meat,1571,,,,,,,,,,,,,,,
9469,119000,Khalk's Fermented Wine,179,,,,,,,,,,,,,,,
9494,460,Five-Grain Chicken Porridge,33931,,,,,,,,,,,,,,,
9605,32400,Calpheon Meal,5086,,,,,,,,,,,,,,,
9271,7450,Crispy Fried Vegetables,900,,,,,,,,,,,,,,,
9278,1790,Thick Fruit Juice,5529,,,,,,,,,,,,,,,
9285,7800,Fresh Fruit and Vegetable Salad,952,,,,,,,,,,,,,,,
9321,49000,Carrot Confit,13400,,,,,,,,,,,,,,,
9328,14800,Chilled Delotia Juice,0,,,,,,,,,,,,,,,
9335,6550,Chicken Breast Salad,26205,,,,,,,,,,,,,,,
9421,2320,Seafood Grilled with Butter,4550,,,,,,,,,,,,,,,
9428,1340,Special Fish Soup,28,,,,,,,,,,,,,,,
9435,33900,Top Grade Lean Meat Salad,0,,,,,,,,,,,,,,,
9471,7050,Prawn Salad,5716,,,,,,,,,,,,,,,
9478,93500,Golden Butter-Roasted Lobster,636,,,,,,,,,,,,,,,
9635,24700,Kamasylvia Meal,11126,,,,,,,,,,,,,,,
515,94,Instant MP Potion (Small),0,,,,,,,,,,,,,,,
532,2230,Instant MP Potion (Extra Large),60,,,,,,,,,,,,,,,
566,34,Grain Juice,12,,,,,,,,,,,,,,,
7918,4400,Fragrant Jerky,161,,,,,,,,,,,,,,,
597,845,SP Potion (Large),0,,,,,,,,,,,,,,,
569,187,Herbal Juice,10,,,,,,,,,,,,,,,
19923,1270000,[Event] Rice Cake Soup,0,,,,,,,,,,,,,,,
524,1390,HP Potion (Extra Large),0,,,,,,,,,,,,,,,
591,121,WP Potion (Small),880,,,,,,,,,,,,,,,
592,310,WP Potion (Medium),10,,,,,,,,,,,,,,,
513,132,Instant HP Potion (Small),0,,,,,,,,,,,,,,,
514,314,Instant HP Potion (Medium),0,,,,,,,,,,,,,,,
516,318,Instant MP Potion (Medium),1,,,,,,,,,,,,,,,
521,129,MP Potion (Medium),492,,,,,,,,,,,,,,,
589,4030000,Energy Potion (Extra Large),3227,,,,,,,,,,,,,,,
594,1390,WP Potion (Extra Large),0,,,,,,,,,,,,,,,
571,2100,Highly Concentrated Herbal Juice,0,,,,,,,,,,,,,,,
578,3360,Refined Grain Juice,0,,,,,,,,,,,,,,,
517,48,HP Potion (Small),1666,,,,,,,,,,,,,,,
568,1200,Highly Concentrated Grain Juice,2,,,,,,,,,,,,,,,
598,2250,SP Potion (Extra Large),0,,,,,,,,,,,,,,,
7920,1260,Rare Jerky,114,,,,,,,,,,,,,,,
526,995,MP Potion (Extra Large),197,,,,,,,,,,,,,,,
575,274000,Whale Tendon Potion,83,,,,,,,,,,,,,,,
576,965000,Superior Whale Tendon Potion,413,,,,,,,,,,,,,,,
522,300,MP Potion (Large),116000,,,,,,,,,,,,,,,
529,2250,Instant HP Potion (Extra Large),0,,,,,,,,,,,,,,,
579,6000,Refined Herbal Juice,0,,,,,,,,,,,,,,,
586,454000,Energy Potion (Small),447,,,,,,,,,,,,,,,
518,120,HP Potion (Medium),942360,,,,,,,,,,,,,,,
531,845,Instant MP Potion (Large),160,,,,,,,,,,,,,,,
567,80,Concentrated Grain Juice,1079,,,,,,,,,,,,,,,
7919,1080,Well-Dried Jerky,95,,,,,,,,,,,,,,,
519,515,HP Potion (Large),0,,,,,,,,,,,,,,,
528,845,Instant HP Potion (Large),0,,,,,,,,,,,,,,,
587,1170000,Energy Potion (Medium),102,,,,,,,,,,,,,,,
596,193,SP Potion (Medium),47,,,,,,,,,,,,,,,
593,845,WP Potion (Large),0,,,,,,,,,,,,,,,
520,53,MP Potion (Small),0,,,,,,,,,,,,,,,
570,735,Concentrated Herbal Juice,237,,,,,,,,,,,,,,,
588,2110000,Energy Potion (Large),118,,,,,,,,,,,,,,,
595,75,SP Potion (Small),3,,,,,,,,,,,,,,,
56003,94000,Cannonball,0,,,,,,,,,,,,,,,
56015,75500,Flame Trap,0,,,,,,,,,,,,,,,
56007,72000,Flame Cannonball,0,,,,,,,,,,,,,,,
56016,93500,Venom Trap,0,,,,,,,,,,,,,,,
56017,75500,Ankle Trap,0,,,,,,,,,,,,,,,
215,52500,Flare,0,,,,,,,,,,,,,,,
56001,157000,Sturdy Barricade,0,,,,,,,,,,,,,,,
56014,75500,Stun Trap,0,,,,,,,,,,,,,,,
207,77500,Fire Shot,84,,,,,,,,,,,,,,,
208,61000,Poison Shot,0,,,,,,,,,,,,,,,
56009,132000,Bomb,1994,,,,,,,,,,,,,,,
206,90000,Flashbang,0,,,,,,,,,,,,,,,
16380,268000,[Combat] Trina Lead Bullet,21,,,,,,,,,,,,,,,
40218,1170000,Ancient Relic Crystal Shard,10980,,,,,,,,,,,,,,,
44281,59500000,Ancient Power - Black Shard,7,,,,,,,,,,,,,,,
40258,24000000,Black Spirit's Claw Piece,0,,,,,,,,,,,,,,,
40543,3150000,Fragment of the Deep Sea,0,,,,,,,,,,,,,,,
40545,1140000,Ancient Creature's Scale,34012,,,,,,,,,,,,,,,
40383,635000,Manshaum Voodoo Doll,4237,,,,,,,,,,,,,,,
44280,4950000,Ancient Power - Red Shard,58642,,,,,,,,,,,,,,,
40220,1140000,Forbidden Book,502,,,,,,,,,,,,,,,
40547,101000000,Ancient Seal – Red Shard,16,,,,,,,,,,,,,,,
40228,1850000,Scroll Written in Ancient Language,3688,,,,,,,,,,,,,,,
40548,3410000,Ancient Seal – Black Shard,17606,,,,,,,,,,,,,,,
44286,3960000,Part for Explorer's Compass,0,,,,,,,,,,,,,,,
9701,2230,Paste Bait,75,,,,,,,,,,,,,,,
9702,5250,High-Quality Paste Bait,0,,,,,,,,,,,,,,,
16242,5700000,Sealed Golden Treasure Chest,0,,,,,,,,,,,,,,,
43786,89500000,Remnants of the Rift,16,,,,,,,,,,,,,,,
44165,27000,Silver Key,649805,,,,,,,,,,,,,,,
16017,500000,Traveler's Map,19920,,,,,,,,,,,,,,,
6395,10500000,Elixir of Regeneration,187,,,,,,,,,,,,,,,
16108,27900,Shining Steel Lumbering Axe,6,,,,,,,,,,,,,,,
16806,185000,Lucky Sharp Lumbering Axe,0,,,,,,,,,,,,,,,
16107,4500,Steel Lumbering Axe,811,,,,,,,,,,,,,,,
16481,170000000,Manos Lumbering Axe,5,,,,,,,,,,,,,,,
16805,11200,Lucky Lumbering Axe,0,,,,,,,,,,,,,,,
720520,565000,Loggia Lumbering Axe,1,,,,,,,,,,,,,,,
16106,12900,Sharp Lumbering Axe,2,,,,,,,,,,,,,,,
16808,1110000,Lucky Shining Steel Lumbering Axe,0,,,,,,,,,,,,,,,
720508,8800000,Dostter Steel Lumbering Axe,0,,,,,,,,,,,,,,,
16829,20000,Magic Lumbering Axe,2466,,,,,,,,,,,,,,,
16807,428000,Lucky Steel Lumbering Axe,2,,,,,,,,,,,,,,,
16811,515000,Lucky Sturdy Fluid Collector,0,,,,,,,,,,,,,,,
16810,186000,Lucky Sharp Fluid Collector,0,,,,,,,,,,,,,,,
720521,600000,Loggia Fluid Collector,2,,,,,,,,,,,,,,,
16110,63000,Sharp Fluid Collector,22,,,,,,,,,,,,,,,
16812,1110000,Lucky Shining Fluid Collector,0,,,,,,,,,,,,,,,
16482,149000000,Manos Fluid Collector,3,,,,,,,,,,,,,,,
16112,47200,Shining Fluid Collector,161,,,,,,,,,,,,,,,
16111,8600,Sturdy Fluid Collector,5,,,,,,,,,,,,,,,
16809,5950,Lucky Fluid Collector,0,,,,,,,,,,,,,,,
16830,20000,Magic Fluid Collector,8358,,,,,,,,,,,,,,,
720509,8800000,Dostter Steel Fluid Collector,0,,,,,,,,,,,,,,,
16831,685000,Magic Butcher Knife,182,,,,,,,,,,,,,,,
16818,186000,Lucky Sharp Butcher Knife,0,,,,,,,,,,,,,,,
16119,128000,Steel Butcher Knife,102,,,,,,,,,,,,,,,
16819,560000,Lucky Steel Butcher Knife,16,,,,,,,,,,,,,,,
16820,1110000,Lucky Shining Steel Butcher Knife,0,,,,,,,,,,,,,,,
16118,79500,Sharp Butcher Knife,7,,,,,,,,,,,,,,,
16817,8600,Lucky Butcher Knife,0,,,,,,,,,,,,,,,
720523,600000,Loggia Butcher Knife,1,,,,,,,,,,,,,,,
16487,220000000,Manos Butcher Knife,1,,,,,,,,,,,,,,,
16120,152000,Shining Steel Butcher Knife,57,,,,,,,,,,,,,,,
720511,8700000,Dostter Steel Butcher Knife,2,,,,,,,,,,,,,,,
16832,22300,Magic Pickaxe,93,,,,,,,,,,,,,,,
16827,560000,Lucky Steel Pickaxe,0,,,,,,,,,,,,,,,
16128,9000,Shining Steel Pickaxe,1877,,,,,,,,,,,,,,,
16825,13000,Lucky Pickaxe,0,,,,,,,,,,,,,,,
16126,70000,Sharp Pickaxe,8,,,,,,,,,,,,,,,
16826,186000,Lucky Sharp Pickaxe,0,,,,,,,,,,,,,,,
16828,1020000,Lucky Shining Steel Pickaxe,135,,,,,,,,,,,,,,,
720524,600000,Loggia Pickaxe,1,,,,,,,,,,,,,,,
720512,8750000,Dostter Steel Pickaxe,1,,,,,,,,,,,,,,,
16847,167000000,Manos Pickaxe,2,,,,,,,,,,,,,,,
16127,6500,Steel Pickaxe,74,,,,,,,,,,,,,,,
16479,190000000,Manos Hoe,7,,,,,,,,,,,,,,,
16815,555000,Lucky Steel Hoe,0,,,,,,,,,,,,,,,
16816,1120000,Lucky Shining Steel Hoe,4,,,,,,,,,,,,,,,
16813,8150,Lucky Hoe,0,,,,,,,,,,,,,,,
16540,8800000,Dostter Steel Hoe,0,,,,,,,,,,,,,,,
16833,855000,Magic Hoe,0,,,,,,,,,,,,,,,
720519,600000,Loggia Hoe,1,,,,,,,,,,,,,,,
16115,20600,Steel Hoe,189,,,,,,,,,,,,,,,
16116,77000,Shining Steel Hoe,34,,,,,,,,,,,,,,,
16814,182000,Lucky Bronze Hoe,0,,,,,,,,,,,,,,,
16114,74000,Bronze Hoe,103,,,,,,,,,,,,,,,
16123,92000,Steel Tanning Knife,33,,,,,,,,,,,,,,,
16823,555000,Lucky Steel Tanning Knife,0,,,,,,,,,,,,,,,
16122,6000,Sharp Tanning Knife,20,,,,,,,,,,,,,,,
16822,186000,Lucky Sharp Tanning Knife,0,,,,,,,,,,,,,,,
16824,1120000,Lucky Shining Steel Tanning Knife,0,,,,,,,,,,,,,,,
16124,77500,Shining Steel Tanning Knife,31,,,,,,,,,,,,,,,
720522,600000,Loggia Tanning Knife,0,,,,,,,,,,,,,,,
16834,256000,Magic Tanning Knife,24,,,,,,,,,,,,,,,
16486,115000000,Manos Tanning Knife,1,,,,,,,,,,,,,,,
16821,8000,Lucky Tanning Knife,0,,,,,,,,,,,,,,,
720510,8800000,Dostter Steel Tanning Knife,0,,,,,,,,,,,,,,,
16151,13200,Steel Fishing Rod,11,,,,,,,,,,,,,,,
16152,235000,Golden Fishing Rod,135,,,,,,,,,,,,,,,
16165,625000,Mediah Fishing Rod,119,,,,,,,,,,,,,,,
12831,225000,Crio's Fishing Chair,17201,,,,,,,,,,,,,,,
16153,5900000,Triple-Float Fishing Rod,164,,,,,,,,,,,,,,,
16150,2630,Old Fishing Rod,0,,,,,,,,,,,,,,,
16167,1110000,Ash Tree Float,123,,,,,,,,,,,,,,,
16168,1180000,Maple Float,185,,,,,,,,,,,,,,,
16147,1500,Thick Fishing Rod,4746,,,,,,,,,,,,,,,
16154,9000,Thin Harpoon,3088,,,,,,,,,,,,,,,
16155,189000,Thick Harpoon,80,,,,,,,,,,,,,,,
16162,1110000,Balenos Fishing Rod,258,,,,,,,,,,,,,,,
16163,1310000,Epheria Fishing Rod,39,,,,,,,,,,,,,,,
16164,1170000,Calpheon Fishing Rod,320,,,,,,,,,,,,,,,
16159,141000,[Hunting] Skilled Matchlock,27,,,,,,,,,,,,,,,
56220,184000000,[Hunting] Master Matchlock,0,,,,,,,,,,,,,,,
16161,183000,[Hunting] Artisan Matchlock,214,,,,,,,,,,,,,,,
16158,43800,[Hunting] Apprentice Matchlock,47,,,,,,,,,,,,,,,
16160,216000,[Hunting] Professional Matchlock,183,,,,,,,,,,,,,,,
16157,126000,[Hunting] Beginner Matchlock,0,,,,,,,,,,,,,,,
56133,1090000,[Hunting] Sniper Rifle,0,,,,,,,,,,,,,,,
3741,400000,Serendia Traditional Cooking Utensil,0,,,,,,,,,,,,,,,
3703,1170000,Advanced Alchemy Tool,0,,,,,,,,,,,,,,,
3742,730000,Calpheon Traditional Cooking Utensil,0,,,,,,,,,,,,,,,
3718,265000,Intermediate Cooking Utensil,26,,,,,,,,,,,,,,,
3732,1090000,Calpheon Traditional Alchemy Tool,0,,,,,,,,,,,,,,,
3702,715000,Intermediate Alchemy Tool,201,,,,,,,,,,,,,,,
3731,399000,Serendia Traditional Alchemy Tool,8,,,,,,,,,,,,,,,
3719,975000,Advanced Cooking Utensil,5986,,,,,,,,,,,,,,,
49805,14000000,Old Moon Camping Shop Contract,0,,,,,,,,,,,,,,,
720513,8800000,Techthon Processing Stone - Lake,0,,,,,,,,,,,,,,,
720518,8800000,Techthon Processing Stone - Lava,1,,,,,,,,,,,,,,,
49804,6000000,Sealed Old Moon Camping Anvil,0,,,,,,,,,,,,,,,
720501,115000000,Manos Processing Stone - Lake,0,,,,,,,,,,,,,,,
720506,139000000,Manos Processing Stone - Lava,1,,,,,,,,,,,,,,,
16103,11000,Hardened Empty Bottle,5276,,,,,,,,,,,,,,,
720503,142000000,Manos Processing Stone - Energy,0,,,,,,,,,,,,,,,
720517,4020000,Techthon Processing Stone - Wind,105,,,,,,,,,,,,,,,
720528,600000,Loggia Processing Stone - Sun,0,,,,,,,,,,,,,,,
16104,11700,Shining Empty Bottle,7515,,,,,,,,,,,,,,,
720525,600000,Loggia Processing Stone - Lake,0,,,,,,,,,,,,,,,
720502,116000000,Manos Processing Stone - Vitality,1,,,,,,,,,,,,,,,
720527,595000,Loggia Processing Stone - Energy,0,,,,,,,,,,,,,,,
720504,125000000,Manos Processing Stone - Sun,0,,,,,,,,,,,,,,,
705155,8650000,Izaro Riding Crop,1,,,,,,,,,,,,,,,
705156,253000000,Manos Riding Crop,31,,,,,,,,,,,,,,,
720514,8800000,Techthon Processing Stone - Vitality,0,,,,,,,,,,,,,,,
720505,124000000,Manos Processing Stone - Wind,0,,,,,,,,,,,,,,,
720526,600000,Loggia Processing Stone - Vitality,0,,,,,,,,,,,,,,,
49808,3990000,Packaged Old Moon Camping Anvil,0,,,,,,,,,,,,,,,
16102,4360,Transparent Empty Bottle,15054,,,,,,,,,,,,,,,
705154,403000,Loggia Riding Crop,52,,,,,,,,,,,,,,,
720515,8800000,Techthon Processing Stone - Energy,1,,,,,,,,,,,,,,,
720516,8800000,Techthon Processing Stone - Sun,0,,,,,,,,,,,,,,,
720529,600000,Loggia Processing Stone - Wind,0,,,,,,,,,,,,,,,
720530,600000,Loggia Processing Stone - Lava,5,,,,,,,,,,,,,,,
45201,750000,Imperfect Alchemy Stone of Destruction,167,,,,,,,,,,,,,,,
45205,1170000,Rough Alchemy Stone of Destruction,8,,,,,,,,,,,,,,,
45222,230000000,Resplendent Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45204,34500000,Imperfect Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45223,615000000,Resplendent Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45203,8750000,Imperfect Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45210,13900000,Polished Alchemy Stone of Destruction,25,,,,,,,,,,,,,,,
45217,20200000,Sharp Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45224,1760000000,Resplendent Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45503,7200000000,Khan's Heart: Destruction,1,,,,,,,,,,,,,,,
45232,32400000000,Shining Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45332,9450000000,Vell's Heart,4,,,,,,,,,,,,,,,
45208,83000000,Rough Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45219,204000000,Sharp Alchemy Stone of Destruction,2,,,,,,,,,,,,,,,
45206,7150000,Rough Alchemy Stone of Destruction,55,,,,,,,,,,,,,,,
45221,80000000,Resplendent Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45202,3000000,Imperfect Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45227,1660000000,Splendid Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45212,144000000,Polished Alchemy Stone of Destruction,1,,,,,,,,,,,,,,,
45215,69000000,Sturdy Alchemy Stone of Destruction,5,,,,,,,,,,,,,,,
45209,3650000,Polished Alchemy Stone of Destruction,15,,,,,,,,,,,,,,,
45218,96500000,Sharp Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45207,21000000,Rough Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45220,570000000,Sharp Alchemy Stone of Destruction,3,,,,,,,,,,,,,,,
45228,13600000000,Splendid Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45211,48200000,Polished Alchemy Stone of Destruction,20,,,,,,,,,,,,,,,
45216,206000000,Sturdy Alchemy Stone of Destruction,9,,,,,,,,,,,,,,,
45213,14600000,Sturdy Alchemy Stone of Destruction,2,,,,,,,,,,,,,,,
45214,27700000,Sturdy Alchemy Stone of Destruction,0,,,,,,,,,,,,,,,
45233,855000,Imperfect Alchemy Stone of Protection,148,,,,,,,,,,,,,,,
45255,585000000,Resplendent Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45247,91500000,Sturdy Alchemy Stone of Protection,7,,,,,,,,,,,,,,,
45248,211000000,Sturdy Alchemy Stone of Protection,6,,,,,,,,,,,,,,,
45245,14400000,Sturdy Alchemy Stone of Protection,1,,,,,,,,,,,,,,,
45246,31800000,Sturdy Alchemy Stone of Protection,3,,,,,,,,,,,,,,,
45243,50500000,Polished Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45252,560000000,Sharp Alchemy Stone of Protection,7,,,,,,,,,,,,,,,
45244,126000000,Polished Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45251,208000000,Sharp Alchemy Stone of Protection,6,,,,,,,,,,,,,,,
45234,2690000,Imperfect Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45236,32800000,Imperfect Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45238,5050000,Rough Alchemy Stone of Protection,10,,,,,,,,,,,,,,,
45240,47800000,Rough Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45260,7050000000,Splendid Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45249,10900000,Sharp Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45513,6200000000,Khan's Heart: Protection,2,,,,,,,,,,,,,,,
45239,15900000,Rough Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45256,1380000000,Resplendent Alchemy Stone of Protection,7,,,,,,,,,,,,,,,
45237,1830000,Rough Alchemy Stone of Protection,2,,,,,,,,,,,,,,,
45254,76000000,Resplendent Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45241,5800000,Polished Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45250,40400000,Sharp Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45235,4960000,Imperfect Alchemy Stone of Protection,0,,,,,,,,,,,,,,,
45242,14300000,Polished Alchemy Stone of Protection,16,,,,,,,,,,,,,,,
45265,550000,Imperfect Alchemy Stone of Life,116,,,,,,,,,,,,,,,
45270,7100000,Rough Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45272,83500000,Rough Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45273,6150000,Polished Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45276,180000000,Polished Alchemy Stone of Life,2,,,,,,,,,,,,,,,
45283,289000000,Sharp Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45267,8750000,Imperfect Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45269,2620000,Rough Alchemy Stone of Life,10,,,,,,,,,,,,,,,
45514,7750000000,Khan's Heart: Life,4,,,,,,,,,,,,,,,
45281,45300000,Sharp Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45282,121000000,Sharp Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45266,2940000,Imperfect Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45268,35400000,Imperfect Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45277,14800000,Sturdy Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45286,238000000,Resplendent Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45274,17200000,Polished Alchemy Stone of Life,4,,,,,,,,,,,,,,,
45287,695000000,Resplendent Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45289,208000000,Splendid Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45275,39100000,Polished Alchemy Stone of Life,4,,,,,,,,,,,,,,,
45284,1120000000,Sharp Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45279,116000000,Sturdy Alchemy Stone of Life,10,,,,,,,,,,,,,,,
45280,259000000,Sturdy Alchemy Stone of Life,5,,,,,,,,,,,,,,,
45278,41200000,Sturdy Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45285,87000000,Resplendent Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45292,13600000000,Splendid Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45271,20800000,Rough Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45288,5650000000,Resplendent Alchemy Stone of Life,0,,,,,,,,,,,,,,,
45298,860000,Destruction Spirit Stone,622,,,,,,,,,,,,,,,
45343,58500000,Resplendent Spirit Stone of Protection,0,,,,,,,,,,,,,,,
45299,765000,Guardian Spirit Stone,1,,,,,,,,,,,,,,,
45301,985000,Life Spirit Stone,44,,,,,,,,,,,,,,,
45344,145000000,Splendid Spirit Stone of Protection,0,,,,,,,,,,,,,,,
45300,810000,Guardian Spirit Stone,9804,,,,,,,,,,,,,,,
45336,70500000,Sharp Spirit Stone of Destruction,0,,,,,,,,,,,,,,,
45338,267000000,Splendid Spirit Stone of Destruction,0,,,,,,,,,,,,,,,
